cause_bucket,prediction_id,source_context,match_status,source_movie_title,target_start_date,target_end_date,weekend_gross_prediction_usd,title_candidate_count,canonical_title_candidate_count,article_id,article_title,article_url,discovered_date,raw_forecast_text,match_method,match_notes
weekly_forecast_matched_as_release_date_not_activity_window,1609,weekly_ranked_predictions,ambiguous,Moana,2016-12-02,2016-12-04,28800000,10,1,1401,Box Office Predictions: December 2-4,https://toddmthatcher.com/2016/11/28/box-office-predictions-december-2-4/,2016-11-28,"1. Moana
Predicted Gross: $28.8 million (representing a drop of 49%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1600,weekly_ranked_predictions,ambiguous,Allied,2016-11-25,2016-11-27,14200000,7,1,1397,Box Office Predictions: November 25-27,https://toddmthatcher.com/2016/11/21/box-office-predictions-november-25-27/,2016-11-21,"3. Allied
Predicted Gross: $14.2 million (Friday to Sunday), $21.1 million (Wednesday to Sunday)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1607,weekly_ranked_predictions,ambiguous,Almost Christmas,2016-11-25,2016-11-27,4700000,6,1,1397,Box Office Predictions: November 25-27,https://toddmthatcher.com/2016/11/21/box-office-predictions-november-25-27/,2016-11-21,"10. Almost Christmas
Predicted Gross: $4.7 million (representing a drop of 35%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1603,weekly_ranked_predictions,ambiguous,Arrival,2016-11-25,2016-11-27,8600000,10,1,1397,Box Office Predictions: November 25-27,https://toddmthatcher.com/2016/11/21/box-office-predictions-november-25-27/,2016-11-21,"6. Arrival
Predicted Gross: $8.6 million (representing a drop of 29%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1604,weekly_ranked_predictions,ambiguous,Bad Santa 2,2016-11-25,2016-11-27,8100000,5,1,1397,Box Office Predictions: November 25-27,https://toddmthatcher.com/2016/11/21/box-office-predictions-november-25-27/,2016-11-21,"7. Bad Santa 2
Predicted Gross: $8.1 million (Friday to Sunday), $10.8 million (Wednesday to Sunday)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1601,weekly_ranked_predictions,ambiguous,Doctor Strange,2016-11-25,2016-11-27,14000000,11,1,1397,Box Office Predictions: November 25-27,https://toddmthatcher.com/2016/11/21/box-office-predictions-november-25-27/,2016-11-21,"4. Doctor Strange
Predicted Gross: $14 million (representing a drop of 21%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1599,weekly_ranked_predictions,ambiguous,Fantastic Beasts and Where to Find Them,2016-11-25,2016-11-27,34900000,12,1,1397,Box Office Predictions: November 25-27,https://toddmthatcher.com/2016/11/21/box-office-predictions-november-25-27/,2016-11-21,"2. Fantastic Beasts and Where to Find Them
Predicted Gross: $34.9 million (representing a drop of 53%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1605,weekly_ranked_predictions,ambiguous,Hacksaw Ridge,2016-11-25,2016-11-27,5100000,9,1,1397,Box Office Predictions: November 25-27,https://toddmthatcher.com/2016/11/21/box-office-predictions-november-25-27/,2016-11-21,"8. Hacksaw Ridge
Predicted Gross: $5.1 million (representing a drop of 23%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1598,weekly_ranked_predictions,ambiguous,Moana,2016-11-25,2016-11-27,56400000,10,1,1397,Box Office Predictions: November 25-27,https://toddmthatcher.com/2016/11/21/box-office-predictions-november-25-27/,2016-11-21,"1. Moana
Predicted Gross: $56.4 million (Friday to Sunday), $77.2 million (Wednesday to Sunday)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1602,weekly_ranked_predictions,ambiguous,Trolls,2016-11-25,2016-11-27,12700000,10,1,1397,Box Office Predictions: November 25-27,https://toddmthatcher.com/2016/11/21/box-office-predictions-november-25-27/,2016-11-21,"5. Trolls
Predicted Gross: $12.7 million (representing a drop of 27%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1591,weekly_ranked_predictions,ambiguous,Arrival,2016-11-18,2016-11-20,13600000,10,1,1387,Box Office Predictions: November 18-20,https://toddmthatcher.com/2016/11/14/box-office-predictions-november-18-20/,2016-11-14,"4. Arrival
Predicted Gross: $13.6 million (representing a drop of 43%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1589,weekly_ranked_predictions,ambiguous,Doctor Strange,2016-11-18,2016-11-20,21500000,11,1,1387,Box Office Predictions: November 18-20,https://toddmthatcher.com/2016/11/14/box-office-predictions-november-18-20/,2016-11-14,"2. Doctor Strange
Predicted Gross: $21.5 million (representing a drop of 49%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1588,weekly_ranked_predictions,ambiguous,Fantastic Beasts and Where to Find Them,2016-11-18,2016-11-20,83100000,12,1,1387,Box Office Predictions: November 18-20,https://toddmthatcher.com/2016/11/14/box-office-predictions-november-18-20/,2016-11-14,"1. Fantastic Beasts and Where to Find Them
Predicted Gross: $83.1 million",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1590,weekly_ranked_predictions,ambiguous,Trolls,2016-11-18,2016-11-20,19700000,10,1,1387,Box Office Predictions: November 18-20,https://toddmthatcher.com/2016/11/14/box-office-predictions-november-18-20/,2016-11-14,"3. Trolls
Predicted Gross: $19.7 million (representing a drop of 43%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1582,weekly_ranked_predictions,ambiguous,Almost Christmas,2016-11-11,2016-11-13,18300000,6,1,1377,Box Office Predictions: November 11-13,https://toddmthatcher.com/2016/11/07/box-office-predictions-november-11-13/,2016-11-07,"4. Almost Christmas
Predicted Gross: $18.3 million",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1581,weekly_ranked_predictions,ambiguous,Arrival,2016-11-11,2016-11-13,22400000,10,1,1377,Box Office Predictions: November 11-13,https://toddmthatcher.com/2016/11/07/box-office-predictions-november-11-13/,2016-11-07,"3. Arrival
Predicted Gross: $22.4 million",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1579,weekly_ranked_predictions,ambiguous,Doctor Strange,2016-11-11,2016-11-13,37500000,11,1,1377,Box Office Predictions: November 11-13,https://toddmthatcher.com/2016/11/07/box-office-predictions-november-11-13/,2016-11-07,"1. Doctor Strange
Predicted Gross: $37.5 million (representing a drop of 55%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1583,weekly_ranked_predictions,ambiguous,Hacksaw Ridge,2016-11-11,2016-11-13,8900000,9,1,1377,Box Office Predictions: November 11-13,https://toddmthatcher.com/2016/11/07/box-office-predictions-november-11-13/,2016-11-07,"5. Hacksaw Ridge
Predicted Gross: $8.9 million (representing a drop of 41%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1580,weekly_ranked_predictions,ambiguous,Trolls,2016-11-11,2016-11-13,28600000,10,1,1377,Box Office Predictions: November 11-13,https://toddmthatcher.com/2016/11/07/box-office-predictions-november-11-13/,2016-11-07,"2. Trolls
Predicted Gross: $28.6 million (representing a drop of 38%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1574,weekly_ranked_predictions,ambiguous,Boo! A Madea Halloween,2016-11-04,2016-11-06,7700000,4,0,1369,Box Office Predictions: November 4-6,https://toddmthatcher.com/2016/10/31/box-office-predictions-november-4-6/,2016-10-31,"4. Boo! A Madea Halloween
Predicted Gross: $7.7 million (representing a drop of 55%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1571,weekly_ranked_predictions,ambiguous,Doctor Strange,2016-11-04,2016-11-06,77300000,11,1,1369,Box Office Predictions: November 4-6,https://toddmthatcher.com/2016/10/31/box-office-predictions-november-4-6/,2016-10-31,"1. Doctor Strange
Predicted Gross: $77.3 million",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1573,weekly_ranked_predictions,ambiguous,Hacksaw Ridge,2016-11-04,2016-11-06,12100000,9,1,1369,Box Office Predictions: November 4-6,https://toddmthatcher.com/2016/10/31/box-office-predictions-november-4-6/,2016-10-31,"3. Hacksaw Ridge
Predicted Gross: $12.1 million",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1575,weekly_ranked_predictions,ambiguous,Inferno,2016-11-04,2016-11-06,6800000,4,1,1369,Box Office Predictions: November 4-6,https://toddmthatcher.com/2016/10/31/box-office-predictions-november-4-6/,2016-10-31,"5. Inferno
Predicted Gross: $6.8 million (representing a drop of 54%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1572,weekly_ranked_predictions,ambiguous,Trolls,2016-11-04,2016-11-06,34600000,10,1,1369,Box Office Predictions: November 4-6,https://toddmthatcher.com/2016/10/31/box-office-predictions-november-4-6/,2016-10-31,"2. Trolls
Predicted Gross: $34.6 million",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1564,weekly_ranked_predictions,ambiguous,Boo! A Madea Halloween,2016-10-28,2016-10-30,12700000,4,0,1361,Box Office Predictions: October 28-30,https://toddmthatcher.com/2016/10/24/box-office-predictions-october-28-30/,2016-10-24,"2. Boo! A Madea Halloween
Predicted Gross: $12.7 million (representing a drop of 55%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1563,weekly_ranked_predictions,ambiguous,Inferno,2016-10-28,2016-10-30,30600000,4,1,1361,Box Office Predictions: October 28-30,https://toddmthatcher.com/2016/10/24/box-office-predictions-october-28-30/,2016-10-24,"1. Inferno
Predicted Gross: $30.6 million",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1565,weekly_ranked_predictions,ambiguous,Jack Reacher: Never Go Back,2016-10-28,2016-10-30,12400000,5,1,1361,Box Office Predictions: October 28-30,https://toddmthatcher.com/2016/10/24/box-office-predictions-october-28-30/,2016-10-24,"3. Jack Reacher: Never Go Back
Predicted Gross: $12.4 million (representing a drop of 46%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1567,weekly_ranked_predictions,ambiguous,Ouija: Origin of Evil,2016-10-28,2016-10-30,7300000,4,1,1361,Box Office Predictions: October 28-30,https://toddmthatcher.com/2016/10/24/box-office-predictions-october-28-30/,2016-10-24,"5. Ouija: Origin of Evil
Predicted Gross: $7.3 million (representing a drop of 48%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1566,weekly_ranked_predictions,ambiguous,The Accountant,2016-10-28,2016-10-30,8700000,7,1,1361,Box Office Predictions: October 28-30,https://toddmthatcher.com/2016/10/24/box-office-predictions-october-28-30/,2016-10-24,"4. The Accountant
Predicted Gross: $8.7 million (representing a drop of 36%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1560,weekly_ranked_predictions,ambiguous,Boo! A Madea Halloween,2016-10-21,2016-10-23,12500000,4,0,1357,Box Office Predictions: October 21-23,https://toddmthatcher.com/2016/10/17/box-office-predictions-october-21-23/,2016-10-17,"4. Boo! A Madea Halloween
Predicted Gross: $12.5 million",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1557,weekly_ranked_predictions,ambiguous,Jack Reacher: Never Go Back,2016-10-21,2016-10-23,23900000,5,1,1357,Box Office Predictions: October 21-23,https://toddmthatcher.com/2016/10/17/box-office-predictions-october-21-23/,2016-10-17,"1. Jack Reacher: Never Go Back
Predicted Gross: $23.9 million",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1561,weekly_ranked_predictions,ambiguous,Keeping Up with the Joneses,2016-10-21,2016-10-23,10100000,3,1,1357,Box Office Predictions: October 21-23,https://toddmthatcher.com/2016/10/17/box-office-predictions-october-21-23/,2016-10-17,"5. Keeping Up with the Joneses
Predicted Gross: $10.1 million",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1558,weekly_ranked_predictions,ambiguous,Ouija: Origin of Evil,2016-10-21,2016-10-23,15200000,4,1,1357,Box Office Predictions: October 21-23,https://toddmthatcher.com/2016/10/17/box-office-predictions-october-21-23/,2016-10-17,"2. Ouija: Origin of Evil
Predicted Gross: $15.2 million",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1559,weekly_ranked_predictions,ambiguous,The Accountant,2016-10-21,2016-10-23,13600000,7,1,1357,Box Office Predictions: October 21-23,https://toddmthatcher.com/2016/10/17/box-office-predictions-october-21-23/,2016-10-17,"3. The Accountant
Predicted Gross: $13.6 million (representing a drop of 45%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1552,weekly_ranked_predictions,ambiguous,Deepwater Horizon,2016-10-14,2016-10-16,6800000,6,1,1347,Box Office Predictions: October 14-16,https://toddmthatcher.com/2016/10/10/box-office-predictions-october-14-16/,2016-10-10,"5. Deepwater Horizon
Predicted Gross: $6.8 million (representing a drop of 41%)",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1548,weekly_ranked_predictions,ambiguous,The Accountant,2016-10-14,2016-10-16,17600000,7,1,1347,Box Office Predictions: October 14-16,https://toddmthatcher.com/2016/10/10/box-office-predictions-october-14-16/,2016-10-10,"1. The Accountant
Predicted Gross: $17.6 million",normalized_exact,Multiple movies share the title
weekly_forecast_matched_as_release_date_not_activity_window,1540,weekly_ranked_predictions,ambiguous,Deepwater Horizon,2016-10-07,2016-10-09,11900000,6,1,1339,Box Office Predictions: October 7-9,https://toddmthatcher.com/2016/10/03/box-office-predictions-october-7-9/,2016-10-03,"3. Deepwater Horizon
Predicted Gross: $11.9 million (representing a drop of 41%)",normalized_exact,Multiple movies share the title
